name,x_cm,y_cm,z_cm,bx_T,by_T,bz_T
Q3  ,   -3.9750,    0.0000,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -3.9750,    1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -3.9750,    3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -1.9875,   -3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -1.9875,   -1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -1.9875,    0.0000,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -1.9875,    1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,   -1.9875,    3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    0.0000,   -3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    0.0000,   -1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    0.0000,    0.0000,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    0.0000,    1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    0.0000,    3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    1.9875,   -3.9750,   17.1875,  0.86736174E-18,  0.00000000E+00,  0.00000000E+00
Q3  ,    1.9875,   -1.9875,   17.1875,  0.43368087E-18,  0.00000000E+00,  0.00000000E+00
Q3  ,    1.9875,    0.0000,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    1.9875,    1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    1.9875,    3.9750,   17.1875, -0.86736174E-18,  0.00000000E+00,  0.00000000E+00
Q3  ,    3.9750,   -3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    3.9750,   -1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    3.9750,    0.0000,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    3.9750,    1.9875,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q3  ,    3.9750,    3.9750,   17.1875,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -1.9844,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -1.9844,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -1.9844,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -1.9844,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -1.9844,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    3.9688,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    3.9688,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    3.9688,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    3.9688,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    3.9688,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,   -3.9688,   -3.9688,  -21.3576, -0.78845187E-04, -0.78845187E-04,  0.21478081E-03
Q4  ,   -3.9688,   -1.9844,  -21.3576, -0.45042812E-04, -0.11002024E-03,  0.10308761E-03
Q4  ,   -3.9688,    0.0000,  -21.3576, -0.00000000E+00, -0.11996653E-03, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,  -21.3576,  0.45042812E-04, -0.11002024E-03, -0.10308761E-03
Q4  ,   -3.9688,    3.9688,  -21.3576,  0.78845187E-04, -0.78845187E-04, -0.21478081E-03
Q4  ,   -1.9844,   -3.9688,  -21.3576, -0.11002024E-03, -0.45042812E-04,  0.10308761E-03
Q4  ,   -1.9844,   -1.9844,  -21.3576, -0.60022270E-04, -0.60022270E-04,  0.49867897E-04
Q4  ,   -1.9844,    0.0000,  -21.3576, -0.00000000E+00, -0.64815364E-04, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,  -21.3576,  0.60022270E-04, -0.60022270E-04, -0.49867897E-04
Q4  ,   -1.9844,    3.9688,  -21.3576,  0.11002024E-03, -0.45042812E-04, -0.10308761E-03
Q4  ,    0.0000,   -3.9688,  -21.3576, -0.11996653E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,  -21.3576, -0.64815364E-04,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,  -21.3576, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,  -21.3576,  0.64815364E-04,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,  -21.3576,  0.11996653E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,  -21.3576, -0.11002024E-03,  0.45042812E-04, -0.10308761E-03
Q4  ,    1.9844,   -1.9844,  -21.3576, -0.60022270E-04,  0.60022270E-04, -0.49867897E-04
Q4  ,    1.9844,    0.0000,  -21.3576, -0.00000000E+00,  0.64815364E-04, -0.00000000E+00
Q4  ,    1.9844,    1.9844,  -21.3576,  0.60022270E-04,  0.60022270E-04,  0.49867897E-04
Q4  ,    1.9844,    3.9688,  -21.3576,  0.11002024E-03,  0.45042812E-04,  0.10308761E-03
Q4  ,    3.9688,   -3.9688,  -21.3576, -0.78845187E-04,  0.78845187E-04, -0.21478081E-03
Q4  ,    3.9688,   -1.9844,  -21.3576, -0.45042812E-04,  0.11002024E-03, -0.10308761E-03
Q4  ,    3.9688,    0.0000,  -21.3576, -0.00000000E+00,  0.11996653E-03, -0.00000000E+00
Q4  ,    3.9688,    1.9844,  -21.3576,  0.45042812E-04,  0.11002024E-03,  0.10308761E-03
Q4  ,    3.9688,    3.9688,  -21.3576,  0.78845187E-04,  0.78845187E-04,  0.21478081E-03
Q4  ,   -3.9688,   -3.9688,  -16.0182, -0.46387178E-03, -0.46387178E-03,  0.33412952E-03
Q4  ,   -3.9688,   -1.9844,  -16.0182, -0.23479753E-03, -0.48789168E-03,  0.17327305E-03
Q4  ,   -3.9688,    0.0000,  -16.0182, -0.00000000E+00, -0.49710150E-03, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,  -16.0182,  0.23479753E-03, -0.48789168E-03, -0.17327305E-03
Q4  ,   -3.9688,    3.9688,  -16.0182,  0.46387178E-03, -0.46387178E-03, -0.33412952E-03
Q4  ,   -1.9844,   -3.9688,  -16.0182, -0.48789168E-03, -0.23479753E-03,  0.17327305E-03
Q4  ,   -1.9844,   -1.9844,  -16.0182, -0.24842451E-03, -0.24842451E-03,  0.89898225E-04
Q4  ,   -1.9844,    0.0000,  -16.0182, -0.00000000E+00, -0.25359266E-03, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,  -16.0182,  0.24842451E-03, -0.24842451E-03, -0.89898225E-04
Q4  ,   -1.9844,    3.9688,  -16.0182,  0.48789168E-03, -0.23479753E-03, -0.17327305E-03
Q4  ,    0.0000,   -3.9688,  -16.0182, -0.49710150E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,  -16.0182, -0.25359266E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,  -16.0182, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,  -16.0182,  0.25359266E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,  -16.0182,  0.49710150E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,  -16.0182, -0.48789168E-03,  0.23479753E-03, -0.17327305E-03
Q4  ,    1.9844,   -1.9844,  -16.0182, -0.24842451E-03,  0.24842451E-03, -0.89898225E-04
Q4  ,    1.9844,    0.0000,  -16.0182, -0.00000000E+00,  0.25359266E-03, -0.00000000E+00
Q4  ,    1.9844,    1.9844,  -16.0182,  0.24842451E-03,  0.24842451E-03,  0.89898225E-04
Q4  ,    1.9844,    3.9688,  -16.0182,  0.48789168E-03,  0.23479753E-03,  0.17327305E-03
Q4  ,    3.9688,   -3.9688,  -16.0182, -0.46387178E-03,  0.46387178E-03, -0.33412952E-03
Q4  ,    3.9688,   -1.9844,  -16.0182, -0.23479753E-03,  0.48789168E-03, -0.17327305E-03
Q4  ,    3.9688,    0.0000,  -16.0182, -0.00000000E+00,  0.49710150E-03, -0.00000000E+00
Q4  ,    3.9688,    1.9844,  -16.0182,  0.23479753E-03,  0.48789168E-03,  0.17327305E-03
Q4  ,    3.9688,    3.9688,  -16.0182,  0.46387178E-03,  0.46387178E-03,  0.33412952E-03
Q4  ,   -3.9688,   -3.9688,  -10.6788, -0.10286392E-02, -0.10286392E-02,  0.82725472E-03
Q4  ,   -3.9688,   -1.9844,  -10.6788, -0.53599503E-03, -0.11856093E-02,  0.44813774E-03
Q4  ,   -3.9688,    0.0000,  -10.6788, -0.00000000E+00, -0.12426631E-02, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,  -10.6788,  0.53599503E-03, -0.11856093E-02, -0.44813774E-03
Q4  ,   -3.9688,    3.9688,  -10.6788,  0.10286392E-02, -0.10286392E-02, -0.82725472E-03
Q4  ,   -1.9844,   -3.9688,  -10.6788, -0.11856093E-02, -0.53599503E-03,  0.44813774E-03
Q4  ,   -1.9844,   -1.9844,  -10.6788, -0.62082444E-03, -0.62082444E-03,  0.24282723E-03
Q4  ,   -1.9844,    0.0000,  -10.6788, -0.00000000E+00, -0.65160561E-03, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,  -10.6788,  0.62082444E-03, -0.62082444E-03, -0.24282723E-03
Q4  ,   -1.9844,    3.9688,  -10.6788,  0.11856093E-02, -0.53599503E-03, -0.44813774E-03
Q4  ,    0.0000,   -3.9688,  -10.6788, -0.12426631E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,  -10.6788, -0.65160561E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,  -10.6788, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,  -10.6788,  0.65160561E-03,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,  -10.6788,  0.12426631E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,  -10.6788, -0.11856093E-02,  0.53599503E-03, -0.44813774E-03
Q4  ,    1.9844,   -1.9844,  -10.6788, -0.62082444E-03,  0.62082444E-03, -0.24282723E-03
Q4  ,    1.9844,    0.0000,  -10.6788, -0.00000000E+00,  0.65160561E-03, -0.00000000E+00
Q4  ,    1.9844,    1.9844,  -10.6788,  0.62082444E-03,  0.62082444E-03,  0.24282723E-03
Q4  ,    1.9844,    3.9688,  -10.6788,  0.11856093E-02,  0.53599503E-03,  0.44813774E-03
Q4  ,    3.9688,   -3.9688,  -10.6788, -0.10286392E-02,  0.10286392E-02, -0.82725472E-03
Q4  ,    3.9688,   -1.9844,  -10.6788, -0.53599503E-03,  0.11856093E-02, -0.44813774E-03
Q4  ,    3.9688,    0.0000,  -10.6788, -0.00000000E+00,  0.12426631E-02, -0.00000000E+00
Q4  ,    3.9688,    1.9844,  -10.6788,  0.53599503E-03,  0.11856093E-02,  0.44813774E-03
Q4  ,    3.9688,    3.9688,  -10.6788,  0.10286392E-02,  0.10286392E-02,  0.82725472E-03
Q4  ,   -3.9688,   -3.9688,   -5.3394, -0.28741835E-02, -0.28741835E-02,  0.35911506E-02
Q4  ,   -3.9688,   -1.9844,   -5.3394, -0.15618929E-02, -0.37420234E-02,  0.19953480E-02
Q4  ,   -3.9688,    0.0000,   -5.3394, -0.00000000E+00, -0.40520473E-02, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,   -5.3394,  0.15618929E-02, -0.37420234E-02, -0.19953480E-02
Q4  ,   -3.9688,    3.9688,   -5.3394,  0.28741835E-02, -0.28741835E-02, -0.35911506E-02
Q4  ,   -1.9844,   -3.9688,   -5.3394, -0.37420234E-02, -0.15618929E-02,  0.19953480E-02
Q4  ,   -1.9844,   -1.9844,   -5.3394, -0.20245305E-02, -0.20245305E-02,  0.10920182E-02
Q4  ,   -1.9844,    0.0000,   -5.3394, -0.00000000E+00, -0.21867373E-02, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,   -5.3394,  0.20245305E-02, -0.20245305E-02, -0.10920182E-02
Q4  ,   -1.9844,    3.9688,   -5.3394,  0.37420234E-02, -0.15618929E-02, -0.19953480E-02
Q4  ,    0.0000,   -3.9688,   -5.3394, -0.40520473E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,   -5.3394, -0.21867373E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,   -5.3394, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,   -5.3394,  0.21867373E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,   -5.3394,  0.40520473E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,   -5.3394, -0.37420234E-02,  0.15618929E-02, -0.19953480E-02
Q4  ,    1.9844,   -1.9844,   -5.3394, -0.20245305E-02,  0.20245305E-02, -0.10920182E-02
Q4  ,    1.9844,    0.0000,   -5.3394, -0.00000000E+00,  0.21867373E-02, -0.00000000E+00
Q4  ,    1.9844,    1.9844,   -5.3394,  0.20245305E-02,  0.20245305E-02,  0.10920182E-02
Q4  ,    1.9844,    3.9688,   -5.3394,  0.37420234E-02,  0.15618929E-02,  0.19953480E-02
Q4  ,    3.9688,   -3.9688,   -5.3394, -0.28741835E-02,  0.28741835E-02, -0.35911506E-02
Q4  ,    3.9688,   -1.9844,   -5.3394, -0.15618929E-02,  0.37420234E-02, -0.19953480E-02
Q4  ,    3.9688,    0.0000,   -5.3394, -0.00000000E+00,  0.40520473E-02, -0.00000000E+00
Q4  ,    3.9688,    1.9844,   -5.3394,  0.15618929E-02,  0.37420234E-02,  0.19953480E-02
Q4  ,    3.9688,    3.9688,   -5.3394,  0.28741835E-02,  0.28741835E-02,  0.35911506E-02
Q4  ,   -3.9688,   -3.9688,    0.0000, -0.14209381E-01, -0.14209381E-01,  0.18254907E-01
Q4  ,   -3.9688,   -1.9844,    0.0000, -0.76441683E-02, -0.16385877E-01,  0.84851967E-02
Q4  ,   -3.9688,    0.0000,    0.0000, -0.00000000E+00, -0.16926478E-01, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,    0.0000,  0.76441683E-02, -0.16385877E-01, -0.84851967E-02
Q4  ,   -3.9688,    3.9688,    0.0000,  0.14209381E-01, -0.14209381E-01, -0.18254907E-01
Q4  ,   -1.9844,   -3.9688,    0.0000, -0.16385877E-01, -0.76441683E-02,  0.84851967E-02
Q4  ,   -1.9844,   -1.9844,    0.0000, -0.84769927E-02, -0.84769927E-02,  0.39550157E-02
Q4  ,   -1.9844,    0.0000,    0.0000, -0.00000000E+00, -0.86815272E-02, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,    0.0000,  0.84769927E-02, -0.84769927E-02, -0.39550157E-02
Q4  ,   -1.9844,    3.9688,    0.0000,  0.16385877E-01, -0.76441683E-02, -0.84851967E-02
Q4  ,    0.0000,   -3.9688,    0.0000, -0.16926478E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,    0.0000, -0.86815272E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,    0.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,    0.0000,  0.86815272E-02,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,    0.0000,  0.16926478E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,    0.0000, -0.16385877E-01,  0.76441683E-02, -0.84851967E-02
Q4  ,    1.9844,   -1.9844,    0.0000, -0.84769927E-02,  0.84769927E-02, -0.39550157E-02
Q4  ,    1.9844,    0.0000,    0.0000, -0.00000000E+00,  0.86815272E-02, -0.00000000E+00
Q4  ,    1.9844,    1.9844,    0.0000,  0.84769927E-02,  0.84769927E-02,  0.39550157E-02
Q4  ,    1.9844,    3.9688,    0.0000,  0.16385877E-01,  0.76441683E-02,  0.84851967E-02
Q4  ,    3.9688,   -3.9688,    0.0000, -0.14209381E-01,  0.14209381E-01, -0.18254907E-01
Q4  ,    3.9688,   -1.9844,    0.0000, -0.76441683E-02,  0.16385877E-01, -0.84851967E-02
Q4  ,    3.9688,    0.0000,    0.0000, -0.00000000E+00,  0.16926478E-01, -0.00000000E+00
Q4  ,    3.9688,    1.9844,    0.0000,  0.76441683E-02,  0.16385877E-01,  0.84851967E-02
Q4  ,    3.9688,    3.9688,    0.0000,  0.14209381E-01,  0.14209381E-01,  0.18254907E-01
Q4  ,   -3.9688,   -3.9688,    5.3394, -0.39171145E-01, -0.39171145E-01,  0.55845286E-02
Q4  ,   -3.9688,   -1.9844,    5.3394, -0.19168452E-01, -0.36909420E-01,  0.32060843E-02
Q4  ,   -3.9688,    0.0000,    5.3394, -0.00000000E+00, -0.36197961E-01, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,    5.3394,  0.19168452E-01, -0.36909420E-01, -0.32060843E-02
Q4  ,   -3.9688,    3.9688,    5.3394,  0.39171145E-01, -0.39171145E-01, -0.55845286E-02
Q4  ,   -1.9844,   -3.9688,    5.3394, -0.36909420E-01, -0.19168452E-01,  0.32060843E-02
Q4  ,   -1.9844,   -1.9844,    5.3394, -0.18094030E-01, -0.18094030E-01,  0.17616847E-02
Q4  ,   -1.9844,    0.0000,    5.3394, -0.00000000E+00, -0.17760000E-01, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,    5.3394,  0.18094030E-01, -0.18094030E-01, -0.17616847E-02
Q4  ,   -1.9844,    3.9688,    5.3394,  0.36909420E-01, -0.19168452E-01, -0.32060843E-02
Q4  ,    0.0000,   -3.9688,    5.3394, -0.36197961E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,    5.3394, -0.17760000E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,    5.3394, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,    5.3394,  0.17760000E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,    5.3394,  0.36197961E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,    5.3394, -0.36909420E-01,  0.19168452E-01, -0.32060843E-02
Q4  ,    1.9844,   -1.9844,    5.3394, -0.18094030E-01,  0.18094030E-01, -0.17616847E-02
Q4  ,    1.9844,    0.0000,    5.3394, -0.00000000E+00,  0.17760000E-01, -0.00000000E+00
Q4  ,    1.9844,    1.9844,    5.3394,  0.18094030E-01,  0.18094030E-01,  0.17616847E-02
Q4  ,    1.9844,    3.9688,    5.3394,  0.36909420E-01,  0.19168452E-01,  0.32060843E-02
Q4  ,    3.9688,   -3.9688,    5.3394, -0.39171145E-01,  0.39171145E-01, -0.55845286E-02
Q4  ,    3.9688,   -1.9844,    5.3394, -0.19168452E-01,  0.36909420E-01, -0.32060843E-02
Q4  ,    3.9688,    0.0000,    5.3394, -0.00000000E+00,  0.36197961E-01, -0.00000000E+00
Q4  ,    3.9688,    1.9844,    5.3394,  0.19168452E-01,  0.36909420E-01,  0.32060843E-02
Q4  ,    3.9688,    3.9688,    5.3394,  0.39171145E-01,  0.39171145E-01,  0.55845286E-02
Q4  ,   -3.9688,   -3.9688,   10.6788, -0.39475301E-01, -0.39475301E-01,  0.11753582E-03
Q4  ,   -3.9688,   -1.9844,   10.6788, -0.19731650E-01, -0.39348449E-01,  0.12672395E-03
Q4  ,   -3.9688,    0.0000,   10.6788, -0.00000000E+00, -0.39290221E-01, -0.00000000E+00
Q4  ,   -3.9688,    1.9844,   10.6788,  0.19731650E-01, -0.39348449E-01, -0.12672395E-03
Q4  ,   -3.9688,    3.9688,   10.6788,  0.39475301E-01, -0.39475301E-01, -0.11753582E-03
Q4  ,   -1.9844,   -3.9688,   10.6788, -0.39348449E-01, -0.19731650E-01,  0.12672395E-03
Q4  ,   -1.9844,   -1.9844,   10.6788, -0.19646730E-01, -0.19646730E-01,  0.10206018E-03
Q4  ,   -1.9844,    0.0000,   10.6788, -0.00000000E+00, -0.19610347E-01, -0.00000000E+00
Q4  ,   -1.9844,    1.9844,   10.6788,  0.19646730E-01, -0.19646730E-01, -0.10206018E-03
Q4  ,   -1.9844,    3.9688,   10.6788,  0.39348449E-01, -0.19731650E-01, -0.12672395E-03
Q4  ,    0.0000,   -3.9688,   10.6788, -0.39290221E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,   -1.9844,   10.6788, -0.19610347E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    0.0000,   10.6788, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    1.9844,   10.6788,  0.19610347E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    0.0000,    3.9688,   10.6788,  0.39290221E-01,  0.00000000E+00, -0.00000000E+00
Q4  ,    1.9844,   -3.9688,   10.6788, -0.39348449E-01,  0.19731650E-01, -0.12672395E-03
Q4  ,    1.9844,   -1.9844,   10.6788, -0.19646730E-01,  0.19646730E-01, -0.10206018E-03
Q4  ,    1.9844,    0.0000,   10.6788, -0.00000000E+00,  0.19610347E-01, -0.00000000E+00
Q4  ,    1.9844,    1.9844,   10.6788,  0.19646730E-01,  0.19646730E-01,  0.10206018E-03
Q4  ,    1.9844,    3.9688,   10.6788,  0.39348449E-01,  0.19731650E-01,  0.12672395E-03
Q4  ,    3.9688,   -3.9688,   10.6788, -0.39475301E-01,  0.39475301E-01, -0.11753582E-03
Q4  ,    3.9688,   -1.9844,   10.6788, -0.19731650E-01,  0.39348449E-01, -0.12672395E-03
Q4  ,    3.9688,    0.0000,   10.6788, -0.00000000E+00,  0.39290221E-01, -0.00000000E+00
Q4  ,    3.9688,    1.9844,   10.6788,  0.19731650E-01,  0.39348449E-01,  0.12672395E-03
Q4  ,    3.9688,    3.9688,   10.6788,  0.39475301E-01,  0.39475301E-01,  0.11753582E-03
Q4  ,   -3.9688,   -3.9688,   16.0182, -0.39378677E-01, -0.39378677E-01, -0.13826793E-05
Q4  ,   -3.9688,   -1.9844,   16.0182, -0.19690079E-01, -0.39379384E-01, -0.14045612E-06
Q4  ,   -3.9688,    0.0000,   16.0182,  0.00000000E+00, -0.39378953E-01,  0.00000000E+00
Q4  ,   -3.9688,    1.9844,   16.0182,  0.19690079E-01, -0.39379384E-01,  0.14045612E-06
Q4  ,   -3.9688,    3.9688,   16.0182,  0.39378677E-01, -0.39378677E-01,  0.13826793E-05
Q4  ,   -1.9844,   -3.9688,   16.0182, -0.39379384E-01, -0.19690079E-01, -0.14045612E-06
Q4  ,   -1.9844,   -1.9844,   16.0182, -0.19689593E-01, -0.19689593E-01,  0.61199979E-06
Q4  ,   -1.9844,    0.0000,   16.0182,  0.00000000E+00, -0.19688894E-01,  0.00000000E+00
Q4  ,   -1.9844,    1.9844,   16.0182,  0.19689593E-01, -0.19689593E-01, -0.61199979E-06
Q4  ,   -1.9844,    3.9688,   16.0182,  0.39379384E-01, -0.19690079E-01,  0.14045612E-06
Q4  ,    0.0000,   -3.9688,   16.0182, -0.39378953E-01,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,   -1.9844,   16.0182, -0.19688894E-01,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    0.0000,   16.0182,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    1.9844,   16.0182,  0.19688894E-01,  0.00000000E+00,  0.00000000E+00
Q4  ,    0.0000,    3.9688,   16.0182,  0.39378953E-01,  0.00000000E+00,  0.00000000E+00
Q4  ,    1.9844,   -3.9688,   16.0182, -0.39379384E-01,  0.19690079E-01,  0.14045612E-06
Q4  ,    1.9844,   -1.9844,   16.0182, -0.19689593E-01,  0.19689593E-01, -0.61199979E-06
Q4  ,    1.9844,    0.0000,   16.0182,  0.00000000E+00,  0.19688894E-01,  0.00000000E+00
Q4  ,    1.9844,    1.9844,   16.0182,  0.19689593E-01,  0.19689593E-01,  0.61199979E-06
Q4  ,    1.9844,    3.9688,   16.0182,  0.39379384E-01,  0.19690079E-01, -0.14045612E-06
Q4  ,    3.9688,   -3.9688,   16.0182, -0.39378677E-01,  0.39378677E-01,  0.13826793E-05
Q4  ,    3.9688,   -1.9844,   16.0182, -0.19690079E-01,  0.39379384E-01,  0.14045612E-06
Q4  ,    3.9688,    0.0000,   16.0182,  0.00000000E+00,  0.39378953E-01,  0.00000000E+00
Q4  ,    3.9688,    1.9844,   16.0182,  0.19690079E-01,  0.39379384E-01, -0.14045612E-06
Q4  ,    3.9688,    3.9688,   16.0182,  0.39378677E-01,  0.39378677E-01, -0.13826793E-05
Q4  ,   -3.9688,   -3.9688,   21.3576, -0.39423214E-01, -0.39423214E-01, -0.18964573E-04
Q4  ,   -3.9688,   -1.9844,   21.3576, -0.19712137E-01, -0.39377677E-01, -0.39564568E-04
Q4  ,   -3.9688,    0.0000,   21.3576,  0.00000000E+00, -0.39353931E-01,  0.00000000E+00
Q4  ,   -3.9688,    1.9844,   21.3576,  0.19712137E-01, -0.39377677E-01,  0.39564568E-04
